id,office_id,name,numberofpeople,gender,alias,active,activeend,master,oldname,brain,encounter,named,memo,official,twitter,youtube,tiktok
153,53,エルシャラカーニ,2,11,,1997/1/1 0:00,,,かきあげ丼（セイワ） ザ・ニュース(1997年-1999年),セイワ太一,,,,https://www.sunmusic-gp.co.jp/talent/elshalakarni/,,https://www.youtube.com/channel/UCaOz1gnIcjcBKdYCEf0YprQ,
154,999,えれきぃ?ず,2,11,,2014/1/1 0:00,,,,小柳,,,,,,,
155,108,エレキグラム,2,11,,1994/1/1 0:00,1999/3/1 0:00,,後藤・天満,,,,,,,,
156,65,エレキコミック,2,11,,1997/1/1 0:00,,,コロコロコミックス[1] ジ・アンチョビー、ポゲムタ（今立）,やついいちろう,創価大学の落語研究会,,,https://www.elecomi.com/,https://twitter.com/elecism,https://www.youtube.com/channel/UCEmQUqMDUvL65_mzF5qcaKQ,
157,88,エレファントジョン,2,11,,2004/1/1 0:00,2017/1/1 0:00,,チャップメン（加藤） アメデオ（森枝）,,,,,https://web.archive.org/web/20170224031748/http://www.p-jinriki.com/talent/elephantjohn/,,,
158,146,エレベーターマンション,2,11,,,,,,,,,,https://www.m-1gp.com/combi/1507.html,,,
159,96,演芸おんせん,2,11,,2011/1/1 0:00,,,フカミドリスリーパーズ（杉山） 地獄（矢巻）,杉山栄一,スクールJCA,,,https://www.maseki.co.jp/talent/engeionsen,,,
160,147,エンジョイワ→クス,2,11,,2004/7/1 0:00,2013/1/1 0:00,,,,,,,https://web.archive.org/web/20041217210858/http://ip.tosp.co.jp/i.asp?i=sun81318,,,
161,108,えんにち,2,11,,2005/1/1 0:00,2017/1/1 0:00,,,アイパー滝沢,NSC,,,https://profile.yoshimoto.co.jp/talent/detail?id=442,,,
162,146,えんぴつ消しゴム,2,11,,2011/1/1 0:00,2016/1/1 0:00,,,奥村篤,堺市立堺高等学校,,,https://profile.yoshimoto.co.jp/talent/detail?id=5107,,,
163,108,エンペラー,2,11,,2011/6/1 0:00,,,,,,,,https://profile.yoshimoto.co.jp/talent/detail?id=5979,,,
164,108,おいでやすこが,2,11,,2019/1/1 0:00,,,,両者,R-1ぐらんぷり2019での共演,,,https://www.m-1gp.com/combi/11080.html,,https://www.youtube.com/channel/UCvseMHiab2DHak6W78EQl5A/about,
165,108,オオカミ少年,2,11,,2003/1/1 0:00,,,,,,,,https://profile.yoshimoto.co.jp/talent/detail?id=445,,,
166,108,大木こだま・ひびき,2,11,,1981/1/1 0:00,,中田アップ（ひびき）,大木こだま・ひかり（こだま） 中田ネオン・サイン → 古都からん・ころん（ひびき）,,,,,https://profile.yoshimoto.co.jp/talent/detail?id=10,,,
167,999,大喜利猿,2,11,,,,,,,,,,https://web.archive.org/web/20120919192139/http://kentarokobayashi.net/ohgirizaru/index.html,,,
168,117,オーケイ,2,11,,1994/1/1 0:00,,,,,中学時代,,,https://www.shochikugeino.co.jp/talents/o-kei/,,,
169,146,大阪キッズ,2,11,,1986/1/1 0:00,2011/1/1 0:00,若井はやと,,,,,,https://profile.yoshimoto.co.jp/talent/detail?id=330,,,
170,108,大阪笑ルーム,2,11,,,1980/1/1 0:00,,,,,,,,,,
171,143,大瀬ゆめじ・うたじ,2,11,,1971/1/1 0:00,2013/1/1 0:00,大瀬しのぶ・こいじ 落語家三遊亭圓歌,,,浅草松竹演芸場,,,,,,
172,93,大空なんだ・かんだ,2,11,,1962/1/1 0:00,1970/1/1 0:00,,,,,,,https://web.archive.org/web/20130517192345/http://bo-vara.com/000pro-oozoranandakanda.html,,,
173,45,オードリー ,2,11,,2000/1/1 0:00,,,ナイスミドル,若林正恭,日本大学第二中学校,,,https://www.kdashstage.jp/profile/archives/39,https://twitter.com/allnight_radio,https://www.youtube.com/channel/UC2-Umz0A_ePKDjfFK6GXNKw,
174,999,鳳らん太・ゆう太,2,11,,,,鳳啓助・京唄子,,,,,,,,,
175,146,オープンスペース,2,11,,2006/1/1 0:00,2016/7/1 0:00,,,両者,,,,https://profile.yoshimoto.co.jp/talent/detail?id=3164,,,
176,108,オールディーズ ,2,11,,1986/1/1 0:00,1990/1/1 0:00,,栩野・木村,,,,,,,,
177,108,オール阪神・巨人,2,11,,1975/1/1 0:00,,,,オール巨人,素人名人会での共演,,,https://profile.yoshimoto.co.jp/talent/detail?id=244,,,
178,146,大脇里村ゼミナール,2,11,,2004/1/1 0:00,2008/12/1 0:00,,,,,,,,,,
179,108,おかけんた・ゆうた,2,11,,1983/1/1 0:00,,岡八郎,岡けん太・ゆう太,,岡八郎の門下生同士,,,https://profile.yoshimoto.co.jp/talent/detail?id=013,,,
180,45,岡田桜井,2,11,,2012/1/1 0:00,,,,,同じ高校（洛南高等学校）の同級生,,,https://www.kdashstage.jp/profile/archives/68,https://twitter.com/hanafuda_os,https://www.youtube.com/channel/UCFrTYdXIj-Na3rFKVrVnHOg,https://www.tiktok.com/@hanafuda_os
181,95,オキシジェン,2,11,,2003/1/1 0:00,,,,両者（主に三好）,演劇サークル,,,http://com.horipro.co.jp/talent/okishijen/,https://twitter.com/oxygenjyohou,https://www.youtube.com/channel/UC21D4-p3BtYp2aYhyU3_sdw,
182,88,おぎやはぎ,2,11,,1995/1/1 0:00,,,ベルトオンサスペンダー 金歯銀歯 おぎとやはぎ,矢作兼,東京都立北野高等学校 （現・東京都立板橋有徳高等学校）,,,https://www.p-jinriki.com/talent/ogiyahagi/,,,
183,6,オクラホマ,2,11,,1999/1/1 0:00,,,,,大学時代,,,https://www.office-cue.com/,,,
184,147,お先にどうぞ,2,11,,1999/1/1 0:00,2010/12/1 0:00,,ジャンファンカ,,,,,http://neet-project.com/profile/osakinidouzo/index.html,,,
185,117,オジンオズボーン,2,11,,1999/1/1 0:00,,,篠宮高松、アクアシップ,篠宮暁,松竹芸能の養成所,,,https://www.shochikugeino.co.jp/talents/ozinozbone,,,
186,108,オスペンギン,2,11,,2004/1/1 0:00,,,,,NSC,,,https://profile.yoshimoto.co.jp/talent/detail?id=3323,,https://www.youtube.com/channel/UCSXuaZMjgPybC1kqRt_1TWA,https://www.tiktok.com/@osupen_dere
187,108,オズワルド ,2,11,,2014/1/1 0:00,,なし,,両者,NSC,,,https://profile.yoshimoto.co.jp/talent/detail?id=6711,https://twitter.com/ozw54321,https://www.youtube.com/channel/UCOvnWpyXy4qpgglnnb7KE6A,
188,144,おせつときょうた,2,11,,2016/1/1 0:00,,,,おせつ,,,,http://talents.kpro-web.com/osetsutokyota/,,https://www.youtube.com/channel/UCVKAsXjXDWx1uYfq_gC3xCA,https://www.tiktok.com/@osekyo
189,108,おたまじゃくし ,2,11,,2014/1/1 0:00,,,カンカンセン（中西） タッチアップ、シャロンパーク（ほりお）,,芸人草野球チーム,,,https://profile.yoshimoto.co.jp/talent/detail?id=6684,,https://www.youtube.com/user/Hinerikkocyann,
190,108,御茶ノ水男子,2,11,,2008/9/10 0:00,2019/6/1 0:00,,,,,,,https://profile.yoshimoto.co.jp/talent/detail?id=2661,,,
191,104,乙 ,2,11,,2009/1/1 0:00,2014/1/1 0:00,,,,養成所,,,https://www.watanabepro.co.jp/mypage/artist/otsu.html,,,
192,45,オッパショ石 ,2,11,,2015/1/1 0:00,,,,,幼馴染,,,https://www.kdashstage.jp/profile/archives/73,,https://www.youtube.com/channel/UCA8K1c5TMYQ-xfXh3ohomZQ,https://www.tiktok.com/@oppasyo_hirota
193,129,男同志,2,11,,1990/1/1 0:00,1998/1/1 0:00,,,,,,,,,,
194,146,おとなごっこ,2,11,,2015/1/1 0:00,2019/4/14 0:00,,,両者,関西大学文化会軽音楽部1部,,,,,,
195,146,おともだち,2,11,,2016/1/1 0:00,,,堀内ライドオン、１＋１＝、マニッシュガーリー、も～にんぐ、リリアン（ひろた） わんわんもーもー（たかぴん）,,,,,,,,
196,108,鬼越トマホーク,2,11,,2010/1/1 0:00,,,オニヤンマ（坂井） キャロルズ（金野）,両者,東京NSC,,,https://profile.yoshimoto.co.jp/talent/detail?id=3537,,https://www.youtube.com/channel/UCr7XbI_K1IPPk4ZrVbZlMDw,
197,108,鬼としみちゃむ,2,11,,2017/1/1 0:00,,,"メトロクラフト、サーフィンズ（鬼沢）
スモーキングジョー、空飛ぶくじら（しみちゃむ）チームデルタ(鬼沢)",鬼沢さん,,,,https://profile.yoshimoto.co.jp/talent/detail?id=8086,,https://www.youtube.com/channel/UC4iUq7n3Yb_DtnHMiIyyhvA,
198,117,Over Drive ,2,11,,1996/1/1 0:00,2007/1/1 0:00,,テンショック（石野） doop（緒方）,,,,,https://www.shochikugeino.co.jp/talents/okyadhi,,,
199,108,おはよう。,2,11,,1994/1/1 0:00,2005/1/1 0:00,,,,,,,,,,
200,66,おぼん・こぼん,2,11,,1965/1/1 0:00,,,月見おぼん・こぼん,おぼん,大阪福島商業高校,,,http://www.tobik.sakura.ne.jp/oboncobon.html,,,
201,999,オリエンタルラジオ,2,11,,2003/8/1 0:00,,,,中田敦彦,大学時代のアルバイト,,,https://web.archive.org/web/20201231071136/https://profile.yoshimoto.co.jp/talent/detail?id=137,,https://www.youtube.com/channel/UCEJ9hPjmge0UxpD9QA11MwQ,
202,146,オリオンリーグ,2,11,,2010/1/1 0:00,,,エクステンション（玉代勢）,,,,,https://profile.yoshimoto.co.jp/talent/detail?id=8709,,https://www.youtube.com/channel/UCipGBjfYw9_4efdAVTga9kw,
203,104,おりがみ ,2,11,,2008/1/1 0:00,2017/1/1 0:00,,鳳,,,,,https://web.archive.org/web/20170608112023/http://www.watanabepro.co.jp/mypage/8000003/,,,
204,129,俺のバカ,2,11,,2003/1/1 0:00,,,,,,,,http://orenobaka.com/,,,
205,108,オレンジ,2,11,,1999/1/1 0:00,,,,,,,,https://www.yoshimoto.co.jp/nagoya/talent/orange.html,,,
206,88,オレンジジュース ,2,11,,2001/1/1 0:00,2007/1/1 0:00,,,,,,,,,,
207,999,カージナルス ,2,11,,1982/1/1 0:00,,,,,,,,,,,
208,108,ガーリィレコード,2,11,,2012/1/1 0:00,,,,フェニックス,NSC,,,https://profile.yoshimoto.co.jp/talent/detail?id=6626,https://twitter.com/garireco,https://www.youtube.com/channel/UC6VjNLslXbb6Stl0I2MkQWA,
209,122,外苑警備隊,2,11,,,,,,,幼馴染,,,http://www.wgwf.com/kousei/pages/kid.htm,,,
210,146,回転ハッスル,2,11,,2008/11/1 0:00,2016/5/1 0:00,,サンディサンディ（しのはら） ズボン（石村）,漫才・コント共に共同作成,,,,https://web.archive.org/web/20160919132303/http://search.yoshimoto.co.jp/talent_prf/?id=5910,,,
211,146,快盗スズメ ,2,11,,2006/1/1 0:00,,,,関和紀,鹿児島県,,,https://profile.yoshimoto.co.jp/talent/detail?id=9097,,https://www.youtube.com/channel/UCZtC-Qn9NF9Qsqh5O0iil9w,
212,95,かいわれ ,2,11,,2005/1/1 0:00,2013/5/1 0:00,,弾丸ビーンズ（2011年7月頃まで）,,,,,http://com.horipro.co.jp/profile/30dangan.html,,,
213,108,COWCOW,2,11,,1993/1/1 0:00,,,横綱,両者,中学校時代,,,https://profile.yoshimoto.co.jp/talent/detail?id=191,,https://www.youtube.com/channel/UCdJxIr3VR_NY9Ga91tfAAzw,https://www.tiktok.com/@cowcowofficial
214,146,カウントダウン,2,11,,2007/1/1 0:00,2011/1/1 0:00,,,,,,,https://web.archive.org/web/20090405131938/http://www.yoshimoto.co.jp:80/sapporo/talent/kauntodaun.htm,,,
215,139,カオポイント,2,11,,2003/1/1 0:00,2015/1/1 0:00,,,,創価大学落語研究会,,,https://natalie.mu/owarai/artist/6533,,,
216,96,かが屋,2,11,,2015/1/1 0:00,,,,両者（主導権は加賀）,アルバイト先のコンビニエンスストア,,,https://www.maseki.co.jp/talent/kagaya,,https://www.youtube.com/channel/UCW3V11YgOJ0mz886m0lrXCw,
217,44,カカロニ,2,11,,2016/1/1 0:00,,,ロメオ（栗谷） ベアードノーズ（菅谷）,両者,共通の知人の紹介,,,https://grapecom.jp/talent_writer/kakaroni/,,https://www.youtube.com/channel/UCbVJQoifsVad_Jt6vW3f36A,
218,96,ガクヅケ,2,11,,2014/1/1 0:00,,,ニホンカモシカ・ギャラリー（船引） 昆布ろせん（船引）,両者,フリーとして活動していた船引がすぐ隣のマンションに住んでいたために知り合い、親しくなる,木田の元同僚が勤めるボウリング場へ2人で行った際に電車の中で木田が発案した。意味は特になく、「カタカナで、なんかよくないですか?」といった提案だった,,https://www.maseki.co.jp/talent/gakuduke,,https://www.youtube.com/channel/UCZURY9PgmWqrC30dcITJyNQ,
219,108,学天即,2,11,,2005/9/1 0:00,,,,両者（主に奥田修二[1]）,中学校,,,https://profile.yoshimoto.co.jp/talent/detail?id=2870,https://twitter.com/info_gakuten,https://www.youtube.com/channel/UCCzcFzq-UiXCmJLZW_G9m3w,
220,61,影錘ﾒX,2,11,,2009/1/1 0:00,2013/1/1 0:00,,,,,,,https://web.archive.org/web/20131006133626/http://www.twoface.co.jp/talent/talent/talent-29.html,,,
221,108,カゲヤマ,2,11,,2009/1/1 0:00,,,,,中学のサッカー部の同級生,,,https://profile.yoshimoto.co.jp/talent/detail?id=4187,,https://www.youtube.com/channel/UCdPglzuWgXyWMiy12ncNXPw,
222,128,火災報知器 ,2,11,,1998/1/1 0:00,,,,,,,,https://www.ohtapro.co.jp/talent/kasaihochiki.html,,,
223,999,鹿島洋々・林正二郎,2,11,,,1967/1/1 0:00,桂助六（鹿島洋々） 林家染団治（林正二郎）,,,,,,https://kamigata-manzai-shi.com/yoyo_kashima/,,,
224,108,香島ラッキー・御園セブン,2,11,,1930/1/1 0:00,,,,,,,,https://tokyomanzai0408.com/archives/787,,,
225,125,がじゅまる,2,11,,2012/1/1 0:00,,,すみとモ（スミ）あしゅらんレンジャー ピンスポーン（小林）,こば小林,ワタナベコメディスクール,,,https://web.archive.org/web/20210518035259/http://asaikikaku.co.jp/talent/profile/gajumaru,https://twitter.com/ch_gajumaru,https://www.youtube.com/channel/UC_wopXRF4roi5t9AIteax9w,https://www.tiktok.com/@gjgajumaru
226,146,ガスマスクガール,2,11,,2008/1/1 0:00,2011/1/1 0:00,,,,,,,https://web.archive.org/web/20100515214736/http://www.yoshimoto.co.jp/base/groups/ditail/81,,,
227,104,風犬ナンジャ,2,11,,,2011/1/1 0:00,,,,小学校,,,,,,
228,108,かたつむり,2,11,,2005/1/1 0:00,2009/1/1 0:00,,マインドコントロール,,NSC,,,https://profile.yoshimoto.co.jp/talent/detail?id=3479,,https://www.youtube.com/channel/UCLByWYIRd_eaEa-e5K6UNuQ,
229,147,がっつきたいか,2,11,,2003/6/1 0:00,,,,,,,,https://web.archive.org/web/20201019160059/https://neet-project.com/profile/gattsuki/,,https://www.youtube.com/channel/UCiJX5bnU_D_RAm9Jsl9dSgQ,https://www.tiktok.com/@gattsuki
230,104,ガッツマン ,2,11,,2011/1/1 0:00,,,ゴールデンエイジ,ヤマト[2],,,,https://web.archive.org/web/20210116023324/https://www.watanabepro.co.jp/mypage/4000075/,,,
231,18,ガッポリ建設,2,11,,1997/3/1 0:00,,,,,,,,http://wahahahompo.co.jp/member_profile/gappori_kensetsu.pdf,,,
232,85,勝又,2,11,,2009/1/1 0:00,2018/1/1 0:00,,,ani,,,,https://natalie.mu/owarai/artist/6253,,,https://www.youtube.com/channel/UCgnJya9MoNelP5g45t_-3kg
233,999,桂高丸・菊丸,2,11,,1964/1/1 0:00,1973/1/1 0:00,四代目桂米丸,,,,,,,,,
234,27,加トちゃんケンちゃん,2,11,,1986/1/11 0:00,2020/3/29 0:00,いかりや長介,,,志村がドリフの付き人として加入。,,,,,,
235,92,門出ピーチクパーチク,2,11,,2009/1/1 0:00,2014/1/1 0:00,,TOP BRAND,,大学時代,,,https://web.archive.org/web/20131031030041/http://bennu.co.jp/management/kadode,,,
236,108,カナリア,2,11,,2003/1/1 0:00,2018/1/1 0:00,,ババリア（ボン） シュガーライフ（安達）,安達健太郎,NSC,,,https://profile.yoshimoto.co.jp/talent/detail?id=306,,,
237,117,カノン,2,11,,2003/1/1 0:00,2011/1/1 0:00,,マリコ,両者,早稲田大学寄席演芸研究会,,,https://web.archive.org/web/20080608041041/http://kanon.kuronowish.com/,,,
238,108,カバと爆ノ介,2,11,,2007/1/1 0:00,2016/1/1 0:00,,,爆ノ介,NSC大阪校30期,,,http://search.yoshimoto.co.jp/talent_prf/?id=3348,,,
239,108,ガブ&ぴーち,2,11,,2003/1/1 0:00,2010/1/1 0:00,,,,中学の同級生,,,http://blog.livedoor.jp/momochanko/,,,
240,11,カフカ (お笑い芸人),2,11,,2016/5/1 0:00,2019/1/1 0:00,,,,,,,,,,
241,58,(株)あまつか笑事,2,11,,,2013/1/1 0:00,,,,,,,https://web.archive.org/web/20091218100242/http://solearia.com:80/amatsuka.html,,,
242,58,カブトムシ ,2,11,,2004/4/1 0:00,2012/2/1 0:00,,CUB&MUSI,,高知大学南溟寮,,,https://natalie.mu/owarai/artist/9269,,,
243,108,カベポスター,2,11,,2014/5/1 0:00,,,夕暮れフール （永見） たてじまペンギン ほ乳類 初乗りトーマス（ピン） （浜田）,永見大吾,,,,https://profile.yoshimoto.co.jp/talent/detail?id=6356,,,
244,108,かまいたち ,2,11,,2004/1/1 0:00,,,鎌鼬,山内健司,大阪NSC,,,https://profile.yoshimoto.co.jp/talent/detail?id=636,,https://www.youtube.com/channel/UCIR2mQ77wHrLMreV45nYhgw,
245,117,上方柳次・柳太,2,11,,,,2代目博多淡海（上方柳次）,,,,,,http://wahha-kamigata.jp/%E4%B8%8A%E6%96%B9%E6%9F%B3%E6%AC%A1%E3%83%BB%E4%B8%8A%E6%96%B9%E6%9F%B3%E5%A4%AA/,,,
246,44,カミナリ ,2,11,,2011/1/1 0:00,,,ブッダ,両者[1],保育園,,,https://grapecom.jp/talent_writer/kaminari/,,,https://www.youtube.com/channel/UCVpsGgPJIIk8DdmigZrnecw
247,117,雷ジャクソン,2,11,,,,,いしまる,,,,,https://www.shochikugeino.co.jp/talents/kaminarijackson,,https://www.youtube.com/channel/UC1w8Ey3_BGAsloForBIZ2MQ,
248,68,GUMシロップ,2,11,,2007/7/1 0:00,,,,,,,,http://kaleidoline.jp/geinin-meikan/02ka/06ga/gum_syrup.htm,,,
249,117,カメレオン ,2,11,,2006/1/1 0:00,,,,,,,,,,,
250,53,かもめんたる,2,11,,2007/1/1 0:00,,,劇団イワサキマキオWAGE（2001年-2006年3月）,岩崎 う大,早稲田大学のお笑いサークルWAGE,,,http://kamomental.com/,,https://www.youtube.com/user/kamomental,
251,88,からあげディスコ,2,11,,2009/1/1 0:00,2014/1/1 0:00,,,,養成所,,,https://web.archive.org/web/20140912021333/http://www.p-jinriki.com:80/talent/karaagedisco/,,,
252,108,からし蓮根 ,2,11,,2013/1/1 0:00,,,,杉本青空,九州学院高等学校,,,https://profile.yoshimoto.co.jp/talent/detail?id=5233,,https://www.youtube.com/channel/UCoPXBUnsDEYA-FM4pbVDihw,
253,108,カラタチ ,2,11,,2011/1/1 0:00,,,,前田壮太,NSC,,,https://profile.yoshimoto.co.jp/talent/detail?id=4387,https://twitter.com/karatachi_otaku,https://www.youtube.com/channel/UCjfHuV4cVaMq2CFa4eSh8ew,
254,108,カラテカ ,2,11,,1997/1/1 0:00,2019/1/1 0:00,,,入江慎也,東京都立保谷高等学校,,,https://natalie.mu/owarai/artist/6917,https://twitter.com/karateka2016,,
255,108,カリカ ,2,11,,1997/1/1 0:00,2011/1/1 0:00,,,家城啓之,高校時代,,,https://community.camp-fire.jp/projects/view/413139,,,
256,146,ガリットチュウ,2,11,,1998/1/1 0:00,,,ぐるぐるパー（福島） クリケット（熊谷）,両者,NSC,,,https://profile.yoshimoto.co.jp/talent/detail?id=448,,,
257,146,ガリバートンネル ,2,11,,2005/1/1 0:00,,,,,明治大学政治経済学部,,,http://search.yoshimoto.co.jp/talent_prf/?id=451,,,
258,68,ガリベンズ,2,11,,2005/1/1 0:00,,,,,浅井企画のタレントセミナー,,,https://web.archive.org/web/20160317101854/http://www.top-color.jp/?page_id=147,,,
259,108,カリントウ ,2,11,,2009/1/1 0:00,2014/1/1 0:00,,スイミー船、 かりんとう,,,,,https://profile.yoshimoto.co.jp/talent/detail?id=6494,,,
260,95,ガルウィング ,2,11,,,2014/8/1 0:00,,,,,,,https://web.archive.org/web/20140725093731/http://com.horipro.co.jp/talent/%E3%82%AC%E3%83%AB%E3%82%A6%E3%82%A3%E3%83%B3%E3%82%B0/index.html,,,
261,85,カルパチーノ,2,11,,,2009/1/1 0:00,,,,,,,https://www.m-1gp.com/combi/11104.html,,,
262,65,カレー,2,11,,2006/1/1 0:00,2010/1/1 0:00,,,,,,,https://web.archive.org/web/20100603025850/http://www.twinkle-co.co.jp:80/profile/kare.html,,,
263,108,ガレッジセール,2,11,,1995/1/1 0:00,,,ガレージセール,ゴリ,那覇市立松城中学校,,,https://profile.yoshimoto.co.jp/talent/detail?id=16,https://twitter.com/gorikawa1995,,
264,85,ガロイン,2,11,,2007/1/1 0:00,,,,,名古屋吉本,,,https://grapecom.jp/talent_writer/galoin,,,
265,125,元祖いちごちゃん,2,11,,2014/1/1 0:00,,,,,,,,http://asaikikaku.co.jp/talent/profile/gansoichigochan,,https://www.youtube.com/channel/UCbUHqtEDiy--Gdg1vZ6lUAw,
266,53,カンニング ,2,11,,1992/1/1 0:00,2006/1/1 0:00,,,中島忠幸,小学校からの同級生。,,,,,,
267,75,カンフーガール,2,11,,2011/1/1 0:00,,,,,,,,https://web.archive.org/web/20161205184614/http://newstaffpro.com:80/talent/profile.html?cid=16,,,
268,91,ガンリキ,2,11,,2003/1/1 0:00,,,,,,,,http://www.p-susumu.co.jp/tarent/ganriki.htm,,,
269,104,黄色のコンセント,2,11,,2005/6/1 0:00,,,,,トークライブイベント,,,,,,
270,108,祇園 ,2,11,,2008/4/25 0:00,,,,両者,,,,https://profile.yoshimoto.co.jp/talent/detail?id=2846,https://twitter.com/giontalk,https://www.youtube.com/channel/UC9hGhPopyC3HcCp17cLXcig,https://www.tiktok.com/@gion.official
271,108,ギガスラッシュ,2,11,,2016/1/1 0:00,2017/1/1 0:00,,ギガスラッシュ,,,,,https://www.m-1gp.com/combi/615.html,,,
272,96,きぐるみピエロ,2,11,,1997/1/1 0:00,2006/1/1 0:00,,,,,,,,,,
